loan_id,application_id,client_id,issue_date,product_name,loan_amount,interest_rate,term_months
4004,7317,2598,2025-10-25,Credit card,703610.42,35.85,12
4005,7318,3295,2026-02-10,Cash loan,222471.28,31.08,24
4006,7319,2584,2024-03-07,POS loan,887239.69,11.29,18
4007,7320,1188,2024-06-17,Micro loan,391898.34,39.80,6
4008,7322,576,2025-06-09,Credit card,460322.52,34.24,36
4009,7324,3530,2025-06-07,Micro loan,247335.07,44.11,3
4010,7325,3477,2024-09-11,Micro loan,381267.68,40.68,6
4011,7326,4804,2024-04-07,Micro loan,296052.91,35.25,9
4012,7328,3813,2024-05-29,Credit card,1457345.10,24.78,36
4013,7331,4173,2024-02-08,Cash loan,3018318.94,26.85,36
4014,7335,426,2024-09-23,Micro loan,116621.47,28.76,6
4015,7336,1821,2025-03-15,Micro loan,169170.26,45.80,12
4016,7337,242,2026-02-03,Credit card,1341411.62,37.51,24
4017,7338,4184,2024-01-14,Auto loan,13236306.25,18.05,60
4018,7341,3457,2025-02-07,POS loan,169567.92,20.37,6
4019,7343,207,2024-09-13,Micro loan,178541.71,29.68,12
4020,7344,4879,2024-04-03,Cash loan,2155919.36,32.04,18
4021,7345,3625,2025-11-28,Cash loan,121892.78,33.33,24
4022,7349,2871,2024-03-22,Cash loan,2692339.83,30.47,24
4023,7350,4596,2025-06-22,Credit card,1573853.96,35.84,36
4024,7351,3999,2024-03-01,Cash loan,2819755.41,18.00,24
4025,7352,2431,2026-01-17,POS loan,142895.42,26.44,12
4026,7353,320,2024-11-09,Micro loan,484143.84,30.50,3
4027,7358,3022,2025-08-31,Cash loan,1619651.64,18.04,18
4028,7359,1400,2025-04-28,Credit card,1551144.37,29.29,12
4029,7360,4841,2024-06-03,Cash loan,1299791.27,33.94,36
4030,7364,3734,2024-05-02,POS loan,159996.73,17.05,12
4031,7366,3240,2024-03-18,Cash loan,809678.21,27.98,36
4032,7367,4515,2024-04-21,POS loan,505243.87,12.03,12
4033,7368,4456,2024-09-25,Cash loan,1124258.76,24.46,36
4034,7374,3959,2025-09-20,Micro loan,169265.78,43.85,9
4035,7375,4692,2026-01-18,Micro loan,362940.64,43.26,12
4036,7376,2636,2024-01-11,POS loan,84836.50,16.41,6
4037,7379,239,2024-09-09,POS loan,746881.91,25.22,6
4038,7380,4456,2025-11-26,Cash loan,2286874.40,31.78,24
4039,7381,420,2025-03-09,POS loan,97630.01,26.21,18
4040,7386,4048,2025-07-06,Cash loan,1093970.37,28.96,24
4041,7387,935,2024-01-23,Credit card,1275010.75,35.03,12
4042,7388,4092,2025-11-16,Credit card,390861.41,22.83,36
4043,7389,532,2025-08-15,Cash loan,1537253.98,23.60,24
4044,7391,3540,2024-12-13,Cash loan,2418722.02,31.55,36
4045,7393,2708,2025-04-30,Micro loan,56193.45,38.57,6
4046,7394,1702,2024-12-14,POS loan,193575.82,27.41,24
4047,7398,1534,2025-08-27,Credit card,527379.34,24.43,12
4048,7402,2477,2024-07-31,Auto loan,4239988.02,19.80,60
4049,7403,1662,2024-09-12,Credit card,475616.57,37.03,12
4050,7406,2160,2024-11-08,POS loan,461315.98,19.73,12
4051,7409,4575,2025-05-17,POS loan,693719.56,18.01,18
4052,7410,2499,2024-12-21,Cash loan,744235.75,18.26,18
4053,7412,4198,2024-11-05,Cash loan,247070.48,19.98,36
4054,7413,603,2025-06-11,Auto loan,12056294.34,20.37,72
4055,7414,1621,2026-02-08,Micro loan,102192.08,33.14,12
4056,7415,1742,2025-05-13,Auto loan,6877639.67,13.91,36
4057,7417,3065,2024-04-19,Micro loan,125484.46,28.47,3
4058,7418,3921,2025-07-25,Auto loan,14776875.96,23.47,72
4059,7419,2899,2025-11-29,Micro loan,208469.51,31.69,12
4060,7420,1377,2024-12-29,Micro loan,224584.22,42.21,12
4061,7422,31,2024-06-23,POS loan,538778.75,10.38,6
4062,7425,1511,2025-09-14,Cash loan,205655.38,32.77,24
4063,7426,4008,2024-12-10,Cash loan,385462.05,25.95,36
4064,7428,2167,2024-01-21,Credit card,1433297.06,26.11,24
4065,7429,2884,2025-03-08,POS loan,652358.00,13.83,6
4066,7431,3619,2024-03-13,Cash loan,250340.87,31.27,18
4067,7435,1887,2026-02-22,Cash loan,393314.85,22.54,24
4068,7436,2371,2026-01-22,Micro loan,297415.09,39.27,12
4069,7437,1556,2024-01-31,Auto loan,9489425.23,12.27,48
4070,7438,15,2025-08-25,POS loan,835650.80,26.89,18
4071,7439,1497,2024-02-01,Cash loan,2698365.15,30.25,18
4072,7440,1255,2024-02-23,Cash loan,2946581.36,28.39,12
4073,7441,2927,2025-02-08,Credit card,248928.44,36.14,12
4074,7442,3542,2024-01-08,POS loan,375227.39,13.91,6
4075,7443,960,2024-10-04,Cash loan,1847897.81,26.71,12
4076,7444,1893,2025-05-27,Micro loan,36583.28,47.97,3
4077,7445,2885,2025-09-30,POS loan,1052477.80,12.52,6
4078,7450,776,2024-10-09,Cash loan,157662.07,27.38,36
4079,7454,4596,2024-11-18,Cash loan,2676297.65,25.00,18
4080,7455,1656,2026-01-10,Micro loan,118818.83,39.98,6
4081,7456,4802,2024-09-26,Micro loan,176174.07,38.96,3
4082,7458,4149,2025-01-10,POS loan,480834.76,15.37,6
4083,7461,3311,2024-09-30,Micro loan,363591.91,31.89,9
4084,7462,3014,2025-01-02,Credit card,745954.73,27.41,12
4085,7465,335,2026-01-13,Credit card,1544630.72,37.36,24
4086,7466,4486,2025-06-21,Cash loan,2965202.92,29.83,24
4087,7468,567,2025-03-05,Credit card,1415763.10,34.67,12
4088,7469,3487,2025-07-25,Cash loan,1264378.35,23.35,24
4089,7471,1171,2024-10-12,Credit card,821064.49,31.37,24
4090,7472,3513,2024-12-08,POS loan,251226.00,27.46,6
4091,7474,2821,2024-03-29,Micro loan,159749.80,43.76,3
4092,7479,4084,2026-01-28,Credit card,931915.65,24.51,36
4093,7480,4009,2024-11-20,Cash loan,2908483.83,19.58,24
4094,7481,1286,2025-02-01,Cash loan,2393558.44,32.77,12
4095,7482,448,2024-01-31,Auto loan,13475124.09,12.50,48
4096,7485,4165,2025-02-10,Credit card,1487931.16,25.97,36
4097,7487,809,2024-10-28,Credit card,1030032.30,35.63,36
4098,7488,2547,2025-02-08,Credit card,1508192.37,35.34,12
4099,7490,1430,2024-05-29,Credit card,173765.38,29.74,24
4100,7491,675,2024-09-16,Auto loan,4648657.78,21.49,60
4101,7494,3528,2025-04-01,POS loan,282555.07,25.37,24
4102,7495,4756,2025-02-21,POS loan,919554.82,14.48,18
4103,7499,660,2026-03-02,Credit card,1883405.70,34.26,36
4104,7500,1073,2024-10-22,Auto loan,16461559.68,20.89,36
4105,7501,3635,2024-01-23,Micro loan,226876.28,42.96,9
4106,7502,4402,2025-04-15,Cash loan,1798126.88,29.04,12
4107,7503,3374,2026-03-02,Auto loan,12241292.04,23.82,60
4108,7504,3158,2026-02-10,POS loan,470185.51,14.24,12
4109,7505,2759,2025-11-06,Auto loan,4329414.56,17.90,60
4110,7506,389,2025-05-13,Credit card,296509.61,28.79,24
4111,7507,1443,2025-11-21,Credit card,1549716.29,26.01,12
4112,7510,2283,2024-04-03,Credit card,1663886.02,30.83,36
4113,7512,1968,2025-11-28,Micro loan,265521.07,42.82,3
4114,7513,688,2024-10-05,Cash loan,1505119.45,20.13,24
4115,7514,2808,2024-09-21,Micro loan,324200.82,30.06,9
4116,7515,961,2024-09-22,Cash loan,957961.41,27.16,18
4117,7518,293,2024-12-26,Cash loan,868429.20,24.27,18
4118,7520,1122,2026-01-09,Micro loan,220786.87,28.24,9
4119,7522,1110,2025-04-03,Cash loan,190909.87,27.95,36
4120,7524,1170,2024-08-25,POS loan,246932.02,11.55,24
4121,7528,654,2025-11-26,Cash loan,360565.40,19.85,24
4122,7530,197,2024-04-06,Cash loan,2015567.27,32.13,36
4123,7531,3944,2024-06-25,Micro loan,592995.25,46.30,12
4124,7533,4711,2024-10-05,Cash loan,457739.20,30.88,12
4125,7538,3266,2024-10-09,Micro loan,350292.02,28.19,6
4126,7539,2770,2025-10-26,Cash loan,2609557.82,30.47,18
4127,7540,4710,2025-02-02,Cash loan,3057870.77,30.62,18
4128,7542,3997,2026-04-22,Cash loan,758774.61,23.16,36
4129,7545,2874,2026-03-09,Cash loan,561636.71,29.66,18
4130,7547,427,2025-03-23,Auto loan,6660140.15,12.28,36
4131,7550,4741,2025-05-10,Credit card,217752.34,31.85,24
4132,7552,948,2025-02-24,Cash loan,1809352.72,29.48,12
4133,7553,13,2024-06-15,Credit card,862017.75,27.17,12
4134,7555,244,2025-12-25,Auto loan,8320642.26,16.18,60
4135,7558,4571,2025-03-04,Cash loan,2091739.52,18.45,12
4136,7559,4567,2025-06-05,Micro loan,308109.88,28.97,6
4137,7562,1483,2026-01-11,Cash loan,2716320.08,19.06,18
4138,7564,484,2025-01-28,Auto loan,7945206.14,16.56,36
4139,7566,1711,2025-07-02,Credit card,187089.85,22.15,36
4140,7567,1768,2024-04-25,Cash loan,2400973.44,18.84,36
4141,7568,2883,2024-02-01,POS loan,864946.10,19.50,18
4142,7570,925,2025-11-13,POS loan,159288.07,24.75,24
4143,7571,1978,2024-08-28,Credit card,1625767.04,35.03,36
4144,7573,2285,2025-09-12,Auto loan,11769685.64,18.81,36
4145,7574,3129,2025-07-24,POS loan,92106.41,20.84,24
4146,7575,4192,2025-09-17,Cash loan,2458572.47,31.47,18
4147,7578,926,2024-01-18,Credit card,172425.69,33.96,36
4148,7581,3064,2024-08-06,POS loan,722245.66,16.79,18
4149,7582,1114,2025-04-22,Credit card,699646.68,29.20,24
4150,7586,3989,2026-01-17,Auto loan,9322167.97,24.67,48
4151,7587,4133,2025-05-01,Cash loan,177078.04,18.94,24
4152,7588,2083,2026-04-21,Micro loan,216018.31,46.61,3
4153,7591,4431,2025-01-19,POS loan,554512.74,12.93,6
4154,7592,4802,2026-02-24,Auto loan,5652744.21,12.08,36
4155,7594,4050,2025-01-10,Cash loan,899386.88,28.41,24
4156,7596,4431,2024-01-07,Cash loan,819156.45,25.05,36
4157,7598,3039,2025-11-22,Cash loan,2433781.97,19.34,18
4158,7599,4545,2024-10-28,Auto loan,6175203.97,16.44,48
4159,7601,3617,2025-06-19,Cash loan,1878942.07,28.96,18
4160,7602,804,2026-03-05,Credit card,457676.83,25.00,36
4161,7605,3000,2024-06-06,Cash loan,2971600.89,26.00,36
4162,7609,2563,2026-01-17,Micro loan,426232.84,31.95,9
4163,7610,4170,2026-01-20,Cash loan,2820516.31,23.76,36
4164,7611,2520,2026-03-22,POS loan,623634.04,18.09,6
4165,7612,2556,2025-10-28,Cash loan,2285178.60,25.79,24
4166,7613,619,2024-06-15,Micro loan,421285.52,38.34,3
4167,7614,2735,2024-05-28,Credit card,1197706.73,37.47,36
4168,7615,4107,2024-06-18,Cash loan,339315.67,22.83,12
4169,7616,4413,2025-02-02,Credit card,824265.09,34.07,36
4170,7617,352,2024-02-11,Auto loan,5720748.26,17.57,48
4171,7619,2886,2025-04-23,Cash loan,3246710.09,18.51,12
4172,7623,2670,2025-04-02,Cash loan,922689.13,18.08,18
4173,7624,2192,2024-06-25,Credit card,706727.76,28.17,36
4174,7625,2941,2025-01-02,Cash loan,2687500.96,21.31,24
4175,7627,1947,2026-03-12,Cash loan,2888236.35,25.41,18
4176,7628,2956,2025-09-11,Micro loan,357309.91,47.18,9
4177,7629,997,2025-04-26,Micro loan,35095.48,39.33,9
4178,7633,1501,2025-05-08,Micro loan,235620.05,44.09,6
4179,7634,4443,2026-03-26,Micro loan,146286.33,36.80,6
4180,7635,2253,2025-07-13,POS loan,73203.83,23.98,12
4181,7636,4706,2024-04-18,Credit card,655150.50,26.81,24
4182,7637,4663,2024-01-29,Cash loan,776124.48,25.18,18
4183,7638,2634,2025-06-20,POS loan,325600.75,12.30,12
4184,7639,3798,2024-07-27,Micro loan,245101.07,37.75,9
4185,7640,1283,2026-04-16,Cash loan,1026653.53,23.73,12
4186,7641,2015,2025-10-06,POS loan,128308.17,10.47,24
4187,7643,2,2026-04-09,Micro loan,351616.71,39.69,6
4188,7644,3770,2025-07-15,Auto loan,10229267.13,19.03,48
4189,7645,3411,2024-02-09,Credit card,1591250.32,35.13,12
4190,7646,4092,2024-03-13,Credit card,865808.74,33.72,12
4191,7649,4405,2024-04-21,Credit card,1459599.50,35.45,24
4192,7651,3207,2024-03-13,POS loan,697882.32,25.42,24
4193,7652,653,2025-09-16,Micro loan,376230.83,38.32,12
4194,7653,4180,2025-12-31,POS loan,706557.76,25.29,6
4195,7654,2450,2025-05-01,Credit card,125438.05,30.93,36
4196,7655,3280,2024-07-08,Cash loan,301427.29,29.43,24
4197,7656,3700,2026-04-21,POS loan,205583.15,14.78,24
4198,7657,2310,2026-04-03,Credit card,1140418.83,29.81,12
4199,7662,1049,2025-04-30,Cash loan,2904558.62,22.57,12
4200,7663,4567,2024-09-13,Micro loan,107750.76,34.06,9
4201,7664,2665,2025-08-30,POS loan,312282.94,13.24,6
4202,7667,2087,2024-10-08,POS loan,763807.15,21.88,12
4203,7668,3371,2024-03-29,Cash loan,166549.92,29.85,12
4204,7671,1138,2025-10-03,POS loan,565599.80,25.15,6
4205,7672,1998,2025-09-18,Auto loan,3407960.58,14.14,60
4206,7673,830,2025-12-07,Auto loan,7372696.22,12.19,72
4207,7674,4847,2024-10-16,Micro loan,46783.47,47.07,12
4208,7675,449,2025-08-19,Credit card,1379653.88,24.91,36
4209,7676,4053,2025-09-26,POS loan,779373.23,17.92,12
4210,7677,1287,2024-12-28,Cash loan,2426570.35,31.18,12
4211,7678,1799,2026-03-19,Micro loan,149404.83,33.17,12
4212,7679,3421,2026-03-07,Credit card,1408575.19,36.65,12
4213,7680,2632,2024-08-07,Auto loan,10102216.39,13.71,36
4214,7681,1325,2025-07-27,Cash loan,927394.06,25.24,36
4215,7683,1227,2024-08-24,Cash loan,1347072.03,19.01,18
4216,7688,4807,2025-10-03,POS loan,368227.26,24.07,24
4217,7689,1476,2026-03-12,Auto loan,6985066.16,24.31,48
4218,7690,4082,2026-03-02,POS loan,1033611.91,23.59,24
4219,7691,2389,2024-12-21,POS loan,190550.91,20.24,6
4220,7692,2708,2024-05-28,POS loan,497012.27,22.70,24
4221,7693,902,2025-02-19,Credit card,287726.61,32.42,12
4222,7694,2923,2026-02-19,POS loan,684541.82,17.87,12
4223,7695,4654,2026-01-18,Cash loan,1308082.99,29.92,36
4224,7696,4706,2024-02-27,POS loan,600496.47,26.33,12
4225,7697,4071,2025-06-28,Auto loan,3651249.95,15.00,60
4226,7699,3503,2025-02-26,Cash loan,2550761.56,28.88,12
4227,7700,4327,2025-04-02,Micro loan,39645.19,41.66,3
4228,7701,4541,2025-09-13,Micro loan,33408.34,42.04,12
4229,7703,942,2025-01-23,POS loan,1016945.53,16.16,6
4230,7704,2597,2024-07-15,Cash loan,1624436.57,18.39,36
4231,7705,1289,2025-10-08,Cash loan,1238050.06,22.29,24
4232,7706,2912,2024-02-04,POS loan,623402.00,13.38,6
4233,7707,4325,2025-06-15,Credit card,1515947.73,32.01,36
4234,7710,1093,2024-11-26,Micro loan,512192.25,41.85,12
4235,7711,2423,2024-05-30,Cash loan,765533.21,31.06,18
4236,7712,1573,2026-03-10,POS loan,480447.32,25.55,12
4237,7713,100,2024-01-14,Cash loan,1304386.62,20.53,36
4238,7714,1983,2024-07-07,Cash loan,3004302.34,23.83,36
4239,7716,824,2025-05-19,Credit card,1435709.62,22.23,12
4240,7718,580,2025-12-15,POS loan,730204.64,13.11,12
4241,7719,4970,2024-01-30,Cash loan,1300100.26,26.45,18
4242,7723,432,2025-12-01,POS loan,214466.32,14.86,12
4243,7725,1950,2025-06-08,Micro loan,333470.72,35.74,3
4244,7728,1763,2025-06-27,POS loan,574410.38,19.37,24
4245,7730,2416,2026-02-22,POS loan,646079.51,25.82,6
4246,7731,3294,2025-10-04,Credit card,364216.99,23.28,12
4247,7733,1335,2025-06-13,Micro loan,27901.88,28.88,3
4248,7734,559,2026-04-12,Micro loan,104256.87,41.28,3
4249,7735,236,2024-03-27,Credit card,1372014.81,30.67,36
4250,7737,4840,2024-12-14,POS loan,1120309.70,16.26,24
4251,7738,4596,2025-04-02,Micro loan,475761.47,39.34,9
4252,7740,2116,2024-11-21,Cash loan,1323137.39,32.83,12
4253,7745,2999,2025-01-02,POS loan,603931.91,26.67,12
4254,7746,1551,2024-11-28,Cash loan,1004737.61,26.73,24
4255,7747,3664,2024-04-29,Credit card,726639.05,28.02,12
4256,7748,4678,2024-03-31,Cash loan,320120.55,27.11,36
4257,7750,2149,2025-01-05,POS loan,614383.37,22.25,12
4258,7752,4327,2026-04-16,Cash loan,1225364.36,26.09,18
4259,7753,4808,2024-09-21,POS loan,316330.10,15.54,18
4260,7754,1836,2024-07-23,POS loan,115152.26,15.71,24
4261,7755,994,2024-03-22,Cash loan,2697666.81,32.45,36
4262,7756,681,2025-11-30,Micro loan,161124.22,38.76,6
4263,7759,3883,2025-12-19,Cash loan,790223.77,32.87,18
4264,7761,1778,2024-06-30,Credit card,826260.78,29.92,24
4265,7762,1637,2024-10-27,Micro loan,50035.58,31.16,6
4266,7763,961,2026-01-23,Micro loan,476173.54,34.03,3
4267,7764,4382,2025-01-19,Cash loan,1547053.75,32.02,24
4268,7765,3602,2025-11-09,Cash loan,2451611.92,19.76,36
4269,7766,3806,2024-07-20,Cash loan,3155551.50,32.10,24
4270,7767,2575,2024-05-26,Credit card,777613.29,30.73,12
4271,7768,4165,2024-09-25,Credit card,1539914.25,34.11,24
4272,7769,2599,2024-05-12,Credit card,787385.08,35.52,36
4273,7771,4918,2024-06-05,POS loan,498451.60,14.95,6
4274,7773,980,2025-02-09,Cash loan,643995.75,30.17,24
4275,7774,888,2024-04-27,Micro loan,486801.59,30.27,12
4276,7776,3846,2024-08-25,POS loan,867891.12,26.58,18
4277,7780,1864,2024-05-12,POS loan,608643.56,23.55,24
4278,7781,536,2024-02-27,Micro loan,435017.98,43.84,12
4279,7785,4290,2025-07-14,Credit card,1324248.89,35.27,12
4280,7786,2557,2024-10-07,Credit card,619483.96,24.41,12
4281,7787,2233,2026-01-27,Credit card,933832.06,28.94,24
4282,7789,2400,2024-11-24,Cash loan,1585897.66,23.72,36
4283,7792,2589,2024-10-13,Cash loan,1895721.49,20.53,18
4284,7798,4136,2026-02-05,Micro loan,219631.99,31.54,9
4285,7799,1936,2024-11-11,Cash loan,1137417.79,28.40,24
4286,7801,95,2024-01-21,POS loan,658915.12,24.34,24
4287,7802,1718,2025-02-13,Cash loan,715920.28,28.60,12
4288,7803,3302,2024-05-01,POS loan,206230.88,10.51,18
4289,7805,4109,2025-04-28,Cash loan,1530432.13,25.17,36
4290,7806,2553,2025-04-23,Cash loan,694284.37,33.21,18
4291,7808,1976,2026-01-04,Cash loan,287896.02,19.76,18
4292,7809,780,2024-04-28,Micro loan,235333.21,37.61,9
4293,7811,4421,2024-01-16,Cash loan,3124512.40,32.25,24
4294,7814,4228,2024-11-20,POS loan,965906.21,20.69,24
4295,7816,1015,2024-11-23,POS loan,765201.15,15.15,24
4296,7818,2547,2025-04-29,Credit card,1462059.97,35.66,36
4297,7819,56,2024-10-24,Cash loan,3271875.97,26.66,36
4298,7822,3907,2024-04-07,POS loan,755014.82,13.43,18
4299,7826,3710,2024-06-06,POS loan,335814.88,24.46,12
4300,7827,3745,2026-02-10,Micro loan,275259.73,39.10,3
4301,7829,431,2025-06-25,POS loan,1137107.72,17.78,6
4302,7831,4301,2024-12-11,POS loan,739179.15,16.89,12
4303,7832,2978,2024-06-18,Micro loan,349509.27,28.94,9
4304,7833,1351,2025-10-31,Cash loan,523726.13,32.37,18
4305,7836,2611,2024-05-24,Cash loan,485843.63,27.82,12
4306,7839,3875,2025-08-13,Credit card,494871.66,24.12,12
4307,7840,3442,2025-09-08,Micro loan,121654.54,35.03,12
4308,7842,2701,2024-08-30,Micro loan,391256.01,40.83,9
4309,7844,5000,2025-06-21,Micro loan,427516.77,48.32,6
4310,7846,3343,2024-09-19,POS loan,660956.18,27.82,18
4311,7847,4686,2024-02-26,POS loan,702554.59,19.45,18
4312,7848,4826,2024-02-11,Auto loan,3914486.22,21.16,48
4313,7852,222,2025-03-24,Cash loan,1195710.94,31.60,18
4314,7854,487,2025-10-19,Micro loan,415834.56,34.72,9
4315,7858,3122,2025-08-04,Cash loan,1480378.85,27.76,24
4316,7860,3632,2025-03-09,Cash loan,1499332.92,29.35,12
4317,7861,4078,2025-11-14,POS loan,581980.14,16.76,24
4318,7863,1771,2024-09-03,Cash loan,2617380.33,33.60,36
4319,7865,1952,2025-10-14,Micro loan,43947.88,43.12,9
4320,7867,3913,2025-01-05,Cash loan,2398900.37,26.40,18
4321,7868,4988,2024-04-21,Cash loan,1129464.74,28.07,18
4322,7869,4992,2024-08-27,Cash loan,1725947.06,27.54,24
4323,7871,853,2026-03-21,Cash loan,663768.07,21.09,24
4324,7872,1219,2024-12-22,Cash loan,1419254.29,32.61,18
4325,7873,4246,2024-05-02,Micro loan,209376.65,39.39,12
4326,7877,19,2025-09-27,Credit card,1232698.69,22.93,24
4327,7878,3235,2024-03-05,Cash loan,1861911.49,31.34,36
4328,7879,2114,2025-08-21,Auto loan,4329155.10,22.88,72
4329,7882,927,2024-09-05,Cash loan,2738181.84,24.25,24
4330,7883,3693,2025-08-30,POS loan,214996.57,21.74,18
4331,7884,1527,2024-03-12,Cash loan,1008014.31,27.24,24
4332,7885,3988,2024-08-17,Credit card,1168287.55,36.23,24
4333,7887,1169,2024-09-24,Credit card,1115622.81,32.43,12
4334,7888,35,2025-10-01,Cash loan,1197356.64,29.62,18
4335,7889,4496,2024-04-13,Micro loan,82495.31,47.41,3
4336,7891,412,2025-03-02,Credit card,455442.15,30.63,36
4337,7893,299,2024-02-20,POS loan,431743.86,17.00,12
4338,7894,3061,2024-08-06,Cash loan,2412183.98,26.63,24
4339,7895,1397,2024-08-21,Cash loan,601539.22,30.76,36
4340,7897,4510,2024-03-18,Credit card,1374085.07,27.48,24
4341,7899,2017,2024-08-18,POS loan,317878.69,21.36,12
4342,7901,1377,2024-11-11,Micro loan,515178.08,31.54,9
4343,7903,1087,2025-05-23,Cash loan,1275234.10,22.80,24
4344,7910,4874,2025-09-01,Credit card,1452611.62,31.21,36
4345,7911,245,2024-05-22,Cash loan,1195669.80,22.45,12
4346,7914,4374,2026-04-04,Micro loan,241828.43,47.05,6
4347,7916,1763,2026-03-27,POS loan,280604.46,27.32,6
4348,7917,4975,2024-07-22,POS loan,216404.65,15.82,12
4349,7919,4554,2024-12-14,Micro loan,132835.23,45.00,12
4350,7921,579,2025-02-28,Cash loan,291567.71,28.83,18
4351,7924,167,2025-04-01,Credit card,632567.63,33.33,12
4352,7928,523,2025-07-04,Cash loan,199023.52,33.04,24
4353,7931,3015,2025-05-31,Auto loan,13028372.46,22.62,48
4354,7935,4238,2025-10-30,Cash loan,648277.34,27.67,24
4355,7936,4995,2025-02-23,Cash loan,2621342.90,33.64,36
4356,7938,3643,2024-04-22,Micro loan,257344.86,32.63,3
4357,7939,3446,2024-11-26,Micro loan,154719.96,41.46,6
4358,7940,3623,2026-02-04,Micro loan,29549.55,47.06,9
4359,7941,1108,2025-12-01,Cash loan,161989.36,30.92,36
4360,7942,2350,2025-06-25,Auto loan,2219341.86,24.48,48
4361,7943,1353,2025-11-21,Micro loan,318609.14,30.23,12
4362,7945,3714,2025-03-09,POS loan,161442.77,11.52,18
4363,7946,3967,2026-02-07,POS loan,607263.84,12.69,18
4364,7947,1287,2025-08-24,Cash loan,661606.94,31.19,36
4365,7948,3142,2024-12-08,Auto loan,8000776.16,15.74,60
4366,7949,889,2024-09-25,Credit card,102067.92,31.49,24
4367,7950,3016,2025-10-02,Cash loan,1902794.34,31.16,18
4368,7951,103,2024-09-10,Cash loan,730481.55,31.17,36
4369,7952,4156,2024-08-25,Auto loan,4166883.47,12.75,36
4370,7953,2463,2025-01-22,POS loan,426807.91,27.22,24
4371,7954,365,2025-01-26,POS loan,579742.26,14.52,24
4372,7957,3794,2024-04-07,POS loan,297756.71,12.63,18
4373,7960,2186,2026-04-11,Cash loan,1260271.93,29.84,12
4374,7963,3997,2025-08-27,Credit card,605772.22,26.41,24
4375,7964,429,2024-01-11,Cash loan,1481479.62,32.15,24
4376,7965,4728,2025-05-14,POS loan,154821.18,12.12,18
4377,7973,3881,2024-05-11,Cash loan,2750092.82,30.72,36
