client_id,birth_date,gender,city,registration_date,income,employment_type,credit_score
2573,2004-02-02,male,Almaty,2024-11-11,1073050.00,salaried,544
2574,1985-05-15,female,Astana,2024-12-31,421509.00,salaried,707
2575,1976-05-15,female,Atyrau,2026-03-19,1785636.00,entrepreneur,651
2576,1971-02-12,female,Shymkent,2024-09-23,1447633.00,entrepreneur,735
2577,1996-10-07,female,Almaty,2024-08-15,715345.00,salaried,793
2578,1999-09-07,female,Astana,2026-04-25,17995.00,unemployed,402
2579,1983-10-06,female,Astana,2026-04-11,677480.00,salaried,779
2580,1966-02-12,female,Aktobe,2024-10-19,678302.00,salaried,620
2581,1972-07-06,male,Almaty,2025-12-09,370357.00,salaried,582
2582,1995-06-27,female,Shymkent,2024-04-13,59356.00,unemployed,547
2583,1988-02-12,male,Astana,2025-05-23,486747.00,salaried,662
2584,2004-08-15,female,Karaganda,2024-11-13,245317.00,retired,633
2585,1998-07-05,male,Shymkent,2024-12-15,514338.00,self_employed,670
2586,2006-10-19,female,Shymkent,2025-06-29,218725.00,salaried,577
2587,1985-06-16,male,Almaty,2024-06-16,1129926.00,salaried,639
2588,2004-02-18,female,Shymkent,2025-10-28,424621.00,self_employed,597
2589,1996-05-24,male,Kostanay,2025-03-24,873988.00,entrepreneur,734
2590,2000-06-27,male,Aktobe,2026-02-11,845960.00,salaried,812
2591,1988-09-24,female,Almaty,2025-03-27,307852.00,self_employed,523
2592,1978-08-24,female,Astana,2024-11-02,814759.00,self_employed,487
2593,1987-04-21,female,Shymkent,2024-12-02,71482.00,student,616
2594,1977-09-10,male,Kostanay,2026-03-24,524699.00,salaried,570
2595,1965-07-16,female,Aktobe,2024-03-25,590222.00,salaried,787
2596,2000-04-21,female,Almaty,2026-03-04,538318.00,salaried,742
2597,2004-04-20,male,Semey,2024-12-10,744941.00,salaried,560
2598,1986-01-24,female,Aktobe,2025-03-31,875116.00,self_employed,535
2599,1989-01-12,female,Almaty,2024-08-14,565881.00,self_employed,666
2600,1972-06-03,female,Shymkent,2026-02-11,649103.00,self_employed,725
2601,1979-12-01,male,Aktobe,2024-01-21,324638.00,self_employed,514
2602,1978-02-04,female,Astana,2025-06-29,70924.00,student,385
2603,2002-10-16,female,Almaty,2024-09-06,450457.00,self_employed,628
2604,1979-01-19,female,Almaty,2025-05-29,1046492.00,salaried,793
2605,1979-01-10,male,Almaty,2024-07-30,78469.00,unemployed,408
2606,1992-06-23,male,Aktobe,2024-05-23,395630.00,salaried,714
2607,1966-02-07,female,Karaganda,2024-08-02,808709.00,salaried,725
2608,1994-10-02,male,Karaganda,2024-04-02,691004.00,self_employed,614
2609,1993-05-15,male,Shymkent,2024-09-02,530551.00,salaried,717
2610,1985-10-06,male,Astana,2024-10-24,80327.00,student,431
2611,1998-11-20,male,Almaty,2025-05-12,712737.00,salaried,642
2612,2000-01-28,male,Almaty,2024-01-05,801738.00,self_employed,643
2613,1994-04-10,male,Almaty,2024-03-11,1026450.00,salaried,650
2614,1973-11-14,male,Almaty,2025-10-11,163434.00,unemployed,536
2615,1968-06-18,male,Atyrau,2024-02-13,434167.00,self_employed,659
2616,1962-02-02,male,Almaty,2024-08-07,121281.00,self_employed,519
2617,2008-03-16,female,Astana,2024-09-26,1158978.00,salaried,780
2618,1983-11-09,male,Astana,2026-03-24,787137.00,salaried,637
2619,1999-01-19,male,Astana,2024-09-23,159678.00,student,633
2620,1981-11-28,female,Shymkent,2024-06-26,331137.00,retired,431
2621,1988-05-20,female,Astana,2025-12-24,920881.00,entrepreneur,679
2622,1998-06-18,female,Karaganda,2025-04-09,1066946.00,salaried,771
2623,1997-04-01,female,Shymkent,2026-03-18,759648.00,salaried,806
2624,2003-07-27,female,Taraz,2024-11-08,935858.00,salaried,537
2625,1964-10-17,female,Aktobe,2025-07-15,132974.00,unemployed,552
2626,1989-11-24,female,Astana,2025-02-18,947870.00,salaried,639
2627,1996-08-15,female,Almaty,2025-09-29,423844.00,salaried,524
2628,1966-06-07,female,Astana,2025-07-12,559490.00,self_employed,461
2629,2002-03-12,female,Almaty,2025-11-01,221438.00,salaried,654
2630,1971-04-03,male,Shymkent,2024-05-17,996794.00,entrepreneur,730
2631,2008-05-03,female,Almaty,2025-08-01,1287561.00,entrepreneur,639
2632,1999-05-12,female,Semey,2025-09-28,757595.00,salaried,558
2633,1989-10-10,male,Almaty,2025-07-11,271459.00,self_employed,523
2634,1964-01-19,male,Karaganda,2025-08-11,278359.00,self_employed,649
2635,1992-03-06,female,Astana,2024-07-08,310720.00,retired,582
2636,1996-05-27,male,Atyrau,2024-04-12,344379.00,self_employed,538
2637,2003-10-02,female,Almaty,2025-12-05,731383.00,salaried,740
2638,1993-01-16,female,Almaty,2024-06-04,650444.00,salaried,606
2639,1975-01-20,female,Almaty,2024-03-12,152478.00,student,592
2640,1986-04-14,male,Pavlodar,2025-05-02,130461.00,self_employed,623
2641,1984-01-02,female,Almaty,2024-01-27,529740.00,salaried,808
2642,1974-04-20,male,Astana,2024-06-24,996518.00,salaried,537
2643,2001-02-07,male,Astana,2024-03-18,223260.00,salaried,780
2644,1983-08-05,male,Almaty,2025-12-27,1043635.00,salaried,649
2645,1976-12-14,female,Aktobe,2025-04-30,119087.00,retired,515
2646,1972-08-09,male,Almaty,2024-10-27,331728.00,salaried,635
2647,1970-03-06,female,Astana,2024-12-16,596611.00,salaried,527
2648,2000-10-09,male,Karaganda,2024-11-08,948153.00,salaried,528
2649,1978-08-26,female,Taraz,2024-08-01,98520.00,unemployed,615
2650,1982-07-21,male,Shymkent,2025-02-22,415561.00,salaried,586
2651,2005-08-20,male,Aktobe,2024-12-19,300554.00,entrepreneur,568
2652,1972-06-19,female,Astana,2024-04-18,218855.00,salaried,587
2653,1986-02-11,female,Pavlodar,2026-04-04,1146983.00,salaried,566
2654,1991-07-25,male,Karaganda,2024-09-18,1932615.00,entrepreneur,774
2655,1989-07-26,female,Atyrau,2024-08-07,266806.00,retired,645
2656,1990-01-01,female,Astana,2025-06-07,658346.00,salaried,652
2657,1977-08-27,female,Shymkent,2025-08-08,346041.00,retired,719
2658,2007-05-20,female,Taraz,2024-02-21,638419.00,salaried,673
2659,1992-12-24,male,Aktobe,2025-09-14,291466.00,retired,533
2660,1963-11-05,male,Taraz,2025-06-06,110414.00,student,522
2661,1991-08-02,male,Astana,2024-11-22,781970.00,salaried,790
2662,1997-03-05,female,Karaganda,2026-01-31,249120.00,salaried,605
2663,1979-11-24,female,Almaty,2024-08-01,1126510.00,salaried,688
2664,1976-01-02,male,Almaty,2026-01-31,575211.00,salaried,647
2665,1980-07-15,female,Almaty,2024-05-04,185063.00,salaried,521
2666,1997-07-26,female,Almaty,2026-04-20,216831.00,self_employed,646
2667,1998-11-16,male,Almaty,2026-01-27,1052068.00,salaried,817
2668,1980-01-13,female,Almaty,2025-07-14,138300.00,student,533
2669,1991-05-13,male,Almaty,2025-12-01,1146115.00,salaried,783
2670,1999-07-04,female,Atyrau,2024-04-08,762373.00,entrepreneur,728
2671,1987-02-11,male,Almaty,2024-12-03,797130.00,self_employed,639
2672,1988-10-26,female,Almaty,2024-03-11,139574.00,retired,563
2673,1993-06-25,male,Almaty,2025-01-19,211427.00,salaried,748
2674,1964-10-20,male,Almaty,2025-03-18,858253.00,self_employed,589
2675,1990-12-02,female,Almaty,2025-12-24,399966.00,self_employed,458
2676,1976-02-23,male,Astana,2025-09-02,171079.00,unemployed,413
2677,1966-05-01,male,Almaty,2025-05-27,36893.00,unemployed,317
2678,1968-08-09,male,Shymkent,2025-10-14,122570.00,unemployed,416
2679,1962-07-10,female,Almaty,2024-01-09,180293.00,retired,662
2680,1996-03-20,female,Almaty,2025-07-16,542530.00,entrepreneur,669
2681,2003-07-03,female,Shymkent,2024-10-20,135816.00,student,557
2682,1982-07-04,female,Atyrau,2024-02-26,810839.00,salaried,608
2683,1997-07-01,female,Almaty,2025-04-14,434073.00,salaried,787
2684,2004-02-24,male,Atyrau,2024-03-11,52560.00,unemployed,365
2685,1994-03-01,female,Shymkent,2025-05-24,738211.00,salaried,711
2686,1978-07-25,male,Almaty,2025-01-25,292349.00,retired,562
2687,1979-05-21,female,Almaty,2025-10-11,641170.00,salaried,734
2688,1996-01-04,male,Shymkent,2026-01-06,187176.00,salaried,707
2689,1978-11-07,male,Pavlodar,2024-08-28,1066407.00,salaried,596
2690,1994-07-03,male,Astana,2026-02-14,357290.00,salaried,603
2691,2003-11-05,male,Taraz,2024-01-04,312175.00,self_employed,651
2692,1988-07-23,female,Aktobe,2024-05-13,334287.00,retired,634
2693,1997-02-20,male,Atyrau,2025-06-06,107156.00,unemployed,579
2694,1970-05-26,female,Shymkent,2025-08-15,1050181.00,salaried,561
2695,2005-04-12,male,Almaty,2025-05-27,1157953.00,salaried,575
2696,1986-05-05,male,Almaty,2024-02-24,465081.00,salaried,627
2697,1995-07-24,female,Karaganda,2024-03-29,1173498.00,salaried,576
2698,1994-11-14,male,Taraz,2024-09-19,493587.00,self_employed,533
2699,1986-03-01,female,Pavlodar,2026-02-23,409839.00,self_employed,594
2700,2002-11-23,female,Shymkent,2025-04-19,1396517.00,entrepreneur,541
2701,1997-11-14,male,Almaty,2025-05-27,890062.00,salaried,820
2702,1969-09-26,male,Almaty,2025-07-03,721922.00,salaried,661
2703,2007-07-13,female,Almaty,2024-02-14,978375.00,entrepreneur,550
2704,2000-03-27,female,Atyrau,2026-04-01,868402.00,salaried,662
2705,1979-04-28,male,Almaty,2024-01-05,356866.00,entrepreneur,659
2706,1972-04-16,male,Almaty,2024-02-24,1596078.00,entrepreneur,758
2707,1961-04-06,female,Almaty,2024-03-23,230136.00,self_employed,678
2708,2004-05-02,female,Kostanay,2024-09-03,1143624.00,salaried,763
2709,2003-12-16,male,Karaganda,2024-02-16,609302.00,self_employed,734
2710,1975-02-21,female,Karaganda,2026-01-09,40786.00,unemployed,481
2711,1988-02-19,male,Shymkent,2025-01-08,216758.00,student,618
2712,1966-11-04,male,Almaty,2025-06-26,179319.00,retired,544
2713,2001-02-01,female,Astana,2025-04-27,734156.00,salaried,747
2714,2002-08-20,male,Aktobe,2024-04-18,1231358.00,entrepreneur,557
2715,1991-09-23,female,Astana,2024-07-26,1235622.00,entrepreneur,579
2716,1982-10-21,female,Semey,2025-05-11,694232.00,salaried,581
2717,1994-04-02,female,Astana,2024-07-05,1085226.00,salaried,574
2718,1974-09-01,male,Shymkent,2025-05-27,1018263.00,entrepreneur,680
2719,2007-03-21,female,Almaty,2025-02-08,50896.00,unemployed,369
2720,1963-03-27,male,Almaty,2025-04-11,523126.00,self_employed,645
2721,1997-11-16,female,Almaty,2025-03-23,228845.00,student,562
2722,1984-02-08,female,Astana,2024-04-01,334191.00,retired,616
2723,1995-12-04,female,Taraz,2024-01-05,38061.00,unemployed,498
2724,1989-01-07,male,Almaty,2026-03-11,1166727.00,salaried,787
2725,2001-04-23,female,Karaganda,2024-10-22,744336.00,salaried,633
2726,1987-05-17,male,Almaty,2025-09-07,496069.00,salaried,574
2727,1973-02-27,female,Almaty,2025-01-12,62281.00,student,455
2728,1966-07-16,male,Karaganda,2025-02-17,1748010.00,entrepreneur,698
2729,1980-04-08,female,Shymkent,2024-11-13,316099.00,retired,598
2730,1986-02-01,male,Almaty,2025-03-06,249505.00,student,521
2731,1997-03-16,female,Astana,2024-11-23,256369.00,student,597
2732,1989-09-11,female,Almaty,2025-04-04,483134.00,entrepreneur,570
2733,1967-06-26,male,Almaty,2025-06-02,570191.00,salaried,808
2734,2004-06-09,male,Almaty,2024-06-13,217638.00,student,403
2735,1998-07-01,male,Almaty,2025-03-08,164067.00,student,569
2736,1976-08-05,male,Almaty,2024-07-27,286688.00,salaried,533
2737,2005-09-15,female,Almaty,2025-05-07,456377.00,salaried,766
2738,1982-01-07,female,Almaty,2026-03-05,419359.00,salaried,791
2739,2000-08-10,male,Taraz,2025-11-18,181925.00,student,546
2740,2000-01-06,male,Astana,2024-05-31,988009.00,salaried,721
2741,1968-03-18,male,Astana,2025-03-14,227912.00,salaried,749
2742,1997-01-15,male,Shymkent,2024-03-10,396923.00,salaried,593
2743,1970-12-07,male,Pavlodar,2025-03-03,755133.00,salaried,725
2744,1981-06-20,male,Almaty,2025-09-13,113046.00,unemployed,558
2745,2006-11-23,male,Almaty,2025-08-28,1143140.00,salaried,787
2746,1982-03-02,male,Karaganda,2024-01-07,253796.00,student,500
2747,1994-01-22,male,Astana,2024-07-23,252375.00,student,454
2748,1985-12-03,male,Pavlodar,2024-09-20,1075226.00,salaried,750
2749,1975-06-07,female,Shymkent,2026-01-24,1112965.00,entrepreneur,730
2750,1989-10-15,male,Astana,2024-03-19,447062.00,salaried,601
2751,1985-01-08,male,Taraz,2024-08-03,334311.00,salaried,612
2752,1970-12-27,female,Almaty,2024-06-28,628037.00,entrepreneur,530
2753,1964-03-16,male,Almaty,2025-03-12,1224732.00,entrepreneur,689
2754,1984-08-04,male,Astana,2024-04-26,488834.00,salaried,600
2755,1996-09-13,female,Astana,2025-03-11,573003.00,salaried,609
2756,1963-01-07,female,Shymkent,2026-02-03,99068.00,student,395
2757,1991-10-26,female,Astana,2025-11-25,1113739.00,salaried,656
2758,1992-08-27,male,Almaty,2025-04-20,206500.00,salaried,556
2759,1968-01-07,male,Aktobe,2026-03-08,1148727.00,salaried,619
2760,2007-06-22,female,Almaty,2024-07-08,791637.00,salaried,621
2761,1991-08-06,female,Almaty,2026-04-07,785628.00,salaried,634
2762,1990-10-09,female,Aktobe,2025-07-06,433405.00,salaried,804
2763,1998-10-02,female,Karaganda,2024-06-09,931776.00,entrepreneur,633
2764,1968-10-24,female,Shymkent,2026-01-25,175209.00,retired,485
2765,1984-03-15,female,Karaganda,2024-06-12,219304.00,retired,522
2766,1968-02-27,male,Astana,2024-03-01,230077.00,salaried,672
2767,2002-07-23,male,Astana,2024-06-19,527212.00,salaried,607
2768,1986-05-12,female,Semey,2025-04-08,397636.00,self_employed,641
2769,1979-09-28,male,Astana,2025-01-07,182924.00,salaried,734
2770,1977-01-06,female,Almaty,2025-09-01,929593.00,salaried,572
2771,2006-03-25,female,Almaty,2025-09-26,1045368.00,salaried,673
2772,2007-05-18,female,Astana,2024-12-22,416108.00,salaried,608
2773,1963-04-07,female,Almaty,2024-02-11,154141.00,retired,613
2774,2001-06-21,female,Aktobe,2024-12-11,242263.00,salaried,578
2775,1996-12-22,male,Atyrau,2025-12-12,604484.00,salaried,817
2776,1975-10-07,male,Karaganda,2024-09-09,1097658.00,salaried,603
2777,1992-03-19,male,Astana,2025-07-31,743508.00,salaried,533
2778,1977-09-21,male,Almaty,2024-04-02,1192838.00,salaried,657
2779,2001-10-02,male,Astana,2025-09-18,807514.00,salaried,721
2780,1985-03-02,female,Almaty,2024-03-18,700526.00,salaried,725
2781,1989-05-19,male,Astana,2024-07-05,1130444.00,salaried,527
2782,1985-05-21,female,Almaty,2025-08-23,649905.00,salaried,695
2783,2002-07-15,female,Almaty,2026-01-09,685012.00,salaried,710
2784,1992-07-28,male,Pavlodar,2024-09-14,338486.00,salaried,780
2785,1993-03-23,female,Almaty,2024-01-28,246317.00,self_employed,679
2786,2008-10-06,female,Shymkent,2024-10-03,70406.00,unemployed,461
2787,2005-03-23,male,Almaty,2024-01-11,421457.00,salaried,689
2788,1995-05-07,male,Karaganda,2024-08-31,790152.00,salaried,573
2789,1982-01-17,female,Taraz,2024-09-24,800001.00,salaried,756
2790,1990-03-12,female,Karaganda,2025-05-28,317669.00,salaried,598
2791,1987-12-27,female,Almaty,2025-08-27,134236.00,student,656
2792,2000-01-10,male,Aktobe,2025-10-11,223460.00,salaried,740
2793,1993-10-07,male,Pavlodar,2024-12-28,44605.00,unemployed,601
2794,2004-10-02,male,Almaty,2024-10-08,749273.00,salaried,668
2795,2006-09-11,female,Shymkent,2026-04-29,144182.00,student,649
2796,1978-03-25,female,Almaty,2025-02-18,1012291.00,salaried,764
2797,1975-01-24,female,Astana,2025-01-06,311417.00,salaried,819
2798,1995-04-28,male,Aktobe,2024-06-21,97840.00,unemployed,341
2799,1986-03-06,female,Taraz,2024-12-27,291452.00,salaried,793
2800,1979-11-21,female,Astana,2025-07-19,878884.00,entrepreneur,728
2801,1992-10-25,female,Almaty,2026-03-22,193329.00,salaried,566
2802,2001-05-03,female,Almaty,2025-09-12,742876.00,self_employed,455
2803,1980-07-13,male,Almaty,2025-02-12,161688.00,self_employed,518
2804,2008-06-27,female,Taraz,2024-07-08,184714.00,retired,650
2805,2005-05-21,female,Almaty,2026-01-25,1538748.00,entrepreneur,538
2806,1977-10-08,female,Almaty,2024-06-13,1379826.00,entrepreneur,590
2807,1996-08-03,female,Almaty,2025-03-05,520893.00,self_employed,452
2808,1963-09-05,male,Astana,2025-02-13,455933.00,self_employed,654
2809,2003-11-24,female,Astana,2025-02-04,174256.00,student,603
2810,1996-12-17,male,Karaganda,2024-08-21,195440.00,salaried,813
2811,1990-04-09,female,Astana,2025-11-20,626285.00,salaried,595
2812,2003-04-26,male,Astana,2025-12-30,1162365.00,salaried,652
2813,2004-07-10,male,Almaty,2024-10-09,283957.00,salaried,719
2814,1967-05-04,male,Kostanay,2025-11-05,367356.00,salaried,757
2815,1968-09-12,male,Astana,2025-12-10,1143207.00,salaried,536
2816,1999-05-20,male,Almaty,2026-04-08,167188.00,self_employed,592
2817,2005-06-28,female,Astana,2025-05-21,642820.00,salaried,530
2818,1984-10-07,male,Almaty,2025-07-27,163176.00,self_employed,536
2819,1999-05-09,female,Aktobe,2024-10-02,700314.00,salaried,606
2820,1994-06-26,male,Almaty,2025-08-06,200103.00,student,510
2821,1977-01-06,female,Astana,2025-01-22,742106.00,salaried,709
2822,1971-03-14,female,Astana,2024-07-21,901645.00,salaried,759
2823,1988-12-23,female,Almaty,2025-05-27,123368.00,self_employed,623
2824,1969-11-11,male,Astana,2026-01-13,135712.00,retired,476
2825,1996-06-25,female,Shymkent,2025-05-03,1016850.00,salaried,536
2826,1987-05-22,female,Astana,2024-10-27,1067546.00,salaried,730
2827,1998-09-17,male,Almaty,2024-03-25,233717.00,salaried,722
2828,1987-08-27,male,Shymkent,2025-04-23,158956.00,student,511
2829,2002-07-25,male,Almaty,2025-12-11,190405.00,self_employed,638
2830,2004-06-27,female,Astana,2025-04-08,155188.00,self_employed,480
2831,1989-12-06,male,Astana,2024-12-08,994817.00,salaried,784
2832,2006-08-21,female,Taraz,2025-01-07,141426.00,self_employed,598
2833,1992-07-02,male,Almaty,2024-09-30,920177.00,salaried,646
2834,1966-10-17,female,Almaty,2024-01-23,686511.00,salaried,745
2835,1973-08-23,female,Aktobe,2026-01-22,143653.00,unemployed,369
2836,2000-07-28,female,Astana,2026-02-28,414869.00,self_employed,491
2837,1988-09-21,female,Astana,2025-01-31,706785.00,salaried,688
2838,1989-04-19,male,Astana,2025-02-13,1032708.00,salaried,606
2839,2007-06-26,female,Semey,2024-05-22,202971.00,salaried,674
2840,1972-12-15,female,Almaty,2025-07-12,708287.00,self_employed,666
2841,1970-11-24,female,Astana,2026-02-19,395936.00,salaried,615
2842,2005-03-19,female,Kostanay,2026-04-09,135550.00,self_employed,692
2843,1985-03-25,female,Taraz,2025-05-17,70995.00,student,670
2844,2002-03-14,female,Karaganda,2025-04-19,291710.00,retired,534
2845,2004-12-01,female,Astana,2025-02-18,130730.00,student,514
2846,1985-03-01,female,Almaty,2025-11-21,681577.00,self_employed,570
2847,1976-06-10,female,Shymkent,2024-10-16,845959.00,self_employed,459
2848,1993-10-20,female,Semey,2025-09-23,578858.00,salaried,611
2849,1994-09-15,female,Almaty,2024-10-05,816756.00,salaried,791
2850,1998-09-24,female,Aktobe,2026-03-12,377276.00,self_employed,477
2851,1969-11-27,male,Karaganda,2025-04-27,744948.00,salaried,577
2852,1988-01-13,female,Shymkent,2024-12-17,161061.00,retired,543
2853,1968-09-19,male,Taraz,2025-10-28,358643.00,entrepreneur,552
2854,1970-10-24,female,Shymkent,2024-12-02,171455.00,unemployed,561
2855,2008-08-25,male,Almaty,2025-10-07,1162427.00,salaried,599
2856,1996-08-02,female,Almaty,2025-04-10,745624.00,salaried,536
2857,2001-03-17,male,Almaty,2024-11-02,234249.00,retired,519
2858,1971-06-25,female,Pavlodar,2025-06-12,140175.00,self_employed,684
2859,1988-10-11,male,Pavlodar,2024-03-31,858267.00,salaried,759
2860,2005-09-01,female,Astana,2024-06-24,237789.00,self_employed,647
2861,1974-07-13,female,Almaty,2024-09-02,676147.00,self_employed,518
2862,1984-08-02,male,Shymkent,2024-10-14,160435.00,student,479
2863,1997-06-26,male,Shymkent,2025-06-18,312812.00,self_employed,579
2864,1982-08-01,female,Almaty,2024-11-01,962634.00,salaried,671
