application_id,client_id,application_date,product_name,requested_amount,status
8225,4155,2026-03-06,Micro loan,119817.00,approved
8226,1428,2025-06-10,Credit card,1517639.00,approved
8227,3786,2025-03-20,Micro loan,479829.00,rejected
8228,1862,2025-06-28,Micro loan,304350.00,approved
8229,4304,2025-03-16,Cash loan,1301001.00,approved
8230,688,2026-01-08,POS loan,746049.00,approved
8231,428,2024-03-09,Credit card,145151.00,approved
8232,1943,2024-11-30,Micro loan,43724.00,pending
8233,4087,2025-07-01,Auto loan,3148693.00,pending
8234,791,2025-12-15,Micro loan,297437.00,approved
8235,3801,2025-03-17,POS loan,535290.00,approved
8236,3808,2024-01-22,Cash loan,700360.00,approved
8237,1566,2025-05-09,Micro loan,459782.00,approved
8238,3074,2024-06-04,Cash loan,1607171.00,approved
8239,3668,2024-09-23,POS loan,402003.00,approved
8240,4487,2025-08-10,Auto loan,17810930.00,approved
8241,1775,2026-01-31,Credit card,1296311.00,approved
8242,615,2025-02-06,POS loan,584229.00,rejected
8243,503,2025-03-28,Cash loan,2612032.00,rejected
8244,3960,2024-11-30,Cash loan,2070310.00,approved
8245,2422,2025-12-09,Cash loan,956842.00,approved
8246,4397,2026-04-13,POS loan,898559.00,approved
8247,928,2026-01-18,Cash loan,348287.00,approved
8248,3148,2025-01-29,Cash loan,914570.00,approved
8249,752,2025-11-28,Cash loan,1888640.00,approved
8250,2270,2024-02-07,Micro loan,568169.00,rejected
8251,3002,2025-02-14,Credit card,273960.00,approved
8252,4833,2024-07-25,Cash loan,661312.00,approved
8253,1986,2024-07-14,Cash loan,1576961.00,approved
8254,4704,2024-07-12,Cash loan,2145562.00,approved
8255,1063,2024-05-27,Cash loan,1668353.00,pending
8256,4105,2024-04-08,Cash loan,3236083.00,rejected
8257,3907,2026-03-05,Micro loan,124259.00,rejected
8258,3171,2025-11-21,POS loan,1145217.00,approved
8259,2799,2024-09-10,Micro loan,494001.00,approved
8260,4432,2024-03-01,POS loan,554065.00,approved
8261,3131,2025-11-16,Credit card,647501.00,approved
8262,4033,2026-04-10,Auto loan,16192411.00,pending
8263,4037,2024-04-16,Cash loan,537454.00,approved
8264,4220,2026-04-12,Cash loan,359213.00,approved
8265,1744,2024-10-12,Credit card,296228.00,pending
8266,961,2024-06-12,Cash loan,2441362.00,approved
8267,1499,2025-07-04,Credit card,1743587.00,approved
8268,775,2024-09-22,POS loan,1031842.00,approved
8269,2623,2024-10-16,Micro loan,249462.00,approved
8270,1261,2024-11-24,Credit card,851754.00,rejected
8271,2404,2024-07-15,Cash loan,3069776.00,approved
8272,1764,2026-01-27,Credit card,464594.00,approved
8273,3822,2025-06-10,Micro loan,145167.00,approved
8274,2707,2026-01-11,Micro loan,313052.00,rejected
8275,432,2026-02-01,Credit card,1650606.00,approved
8276,3780,2024-06-13,Cash loan,3360379.00,pending
8277,3293,2025-08-21,Cash loan,568818.00,approved
8278,359,2025-04-20,Cash loan,1718716.00,approved
8279,1789,2024-10-22,Credit card,857976.00,approved
8280,4854,2024-10-19,Cash loan,1356862.00,rejected
8281,50,2025-09-22,Cash loan,550660.00,approved
8282,3009,2024-11-22,POS loan,1074874.00,approved
8283,316,2024-05-03,Credit card,304005.00,approved
8284,735,2024-08-20,Micro loan,39091.00,approved
8285,1549,2024-10-30,Cash loan,1903982.00,rejected
8286,791,2024-06-28,Micro loan,202355.00,approved
8287,1220,2025-12-01,Micro loan,268963.00,pending
8288,3173,2024-04-22,Credit card,333321.00,approved
8289,4863,2025-04-22,POS loan,652396.00,rejected
8290,1651,2025-04-23,Credit card,1152245.00,approved
8291,3711,2025-07-30,Auto loan,12753373.00,approved
8292,2520,2025-04-16,POS loan,378321.00,approved
8293,78,2026-03-10,Cash loan,1024174.00,pending
8294,2563,2025-10-09,Micro loan,140474.00,approved
8295,1370,2025-08-05,Cash loan,361863.00,rejected
8296,954,2025-12-23,Cash loan,1267576.00,rejected
8297,2295,2024-04-18,Credit card,843734.00,approved
8298,1238,2024-05-22,Cash loan,849720.00,rejected
8299,3038,2024-03-18,Cash loan,2463763.00,approved
8300,3,2025-12-18,Credit card,1285865.00,rejected
8301,404,2025-02-01,POS loan,831454.00,approved
8302,1856,2024-12-16,POS loan,246899.00,pending
8303,480,2024-01-25,Credit card,304892.00,approved
8304,2870,2024-05-12,Micro loan,441430.00,approved
8305,4390,2025-08-29,Cash loan,517697.00,rejected
8306,2515,2024-09-25,POS loan,84304.00,rejected
8307,2061,2025-09-06,Credit card,796479.00,approved
8308,2431,2025-09-13,Micro loan,306801.00,approved
8309,4473,2025-08-16,POS loan,530622.00,rejected
8310,3100,2024-01-31,Cash loan,1807041.00,approved
8311,676,2025-12-10,POS loan,1024151.00,approved
8312,598,2024-12-22,Cash loan,2752567.00,rejected
8313,3421,2024-09-07,Auto loan,7638633.00,approved
8314,3551,2025-03-30,Credit card,1422933.00,approved
8315,215,2024-10-10,Cash loan,1776092.00,approved
8316,2825,2025-10-22,Credit card,1529399.00,rejected
8317,4546,2025-10-05,Micro loan,285630.00,approved
8318,2462,2026-02-14,Auto loan,5335708.00,rejected
8319,4395,2025-11-02,Micro loan,124164.00,rejected
8320,1042,2025-04-20,Cash loan,2298436.00,rejected
8321,820,2025-01-27,Cash loan,3275345.00,pending
8322,4343,2025-01-11,Cash loan,253545.00,approved
8323,3389,2024-01-08,POS loan,456003.00,approved
8324,528,2025-08-13,POS loan,621116.00,rejected
8325,3230,2024-07-30,Micro loan,586656.00,approved
8326,3350,2025-09-05,Cash loan,3393724.00,approved
8327,3224,2024-04-03,Micro loan,490323.00,rejected
8328,3385,2026-03-22,Credit card,563973.00,rejected
8329,955,2024-01-23,Cash loan,315353.00,approved
8330,2552,2024-02-03,Cash loan,2384023.00,pending
8331,1905,2025-03-05,POS loan,87509.00,approved
8332,2041,2024-03-06,Credit card,1215685.00,approved
8333,4559,2025-07-23,Cash loan,2346871.00,approved
8334,1154,2024-07-07,Cash loan,2836968.00,rejected
8335,1034,2026-04-05,Cash loan,2240312.00,approved
8336,4285,2025-02-02,Cash loan,1632779.00,pending
8337,1903,2025-05-01,Micro loan,127280.00,approved
8338,3179,2025-08-25,Cash loan,2700144.00,approved
8339,3619,2024-09-05,Cash loan,2249000.00,rejected
8340,4033,2026-02-11,POS loan,1047520.00,approved
8341,2085,2026-02-03,Micro loan,577636.00,approved
8342,1477,2025-06-20,POS loan,1157169.00,approved
8343,1207,2025-02-22,Auto loan,15916736.00,approved
8344,2777,2025-05-04,POS loan,383878.00,rejected
8345,4927,2026-02-23,POS loan,357951.00,approved
8346,2519,2024-04-17,Micro loan,513408.00,approved
8347,3298,2025-06-02,Micro loan,305936.00,approved
8348,4416,2025-05-16,POS loan,389328.00,rejected
8349,4672,2025-06-21,POS loan,972669.00,approved
8350,2429,2024-05-04,Micro loan,404911.00,approved
8351,1014,2025-10-02,POS loan,195474.00,approved
8352,1396,2025-02-17,Credit card,1070497.00,pending
8353,4378,2025-08-02,Cash loan,2186982.00,approved
8354,2852,2024-12-06,Micro loan,99252.00,approved
8355,2958,2025-09-13,Credit card,581068.00,approved
8356,1639,2024-02-28,Credit card,1346509.00,rejected
8357,1875,2024-06-11,Cash loan,2567894.00,pending
8358,1942,2024-04-18,Micro loan,410664.00,rejected
8359,2037,2024-02-17,POS loan,1122555.00,rejected
8360,3118,2026-02-23,Auto loan,6411790.00,approved
8361,1894,2025-11-15,POS loan,143246.00,approved
8362,892,2025-09-10,Cash loan,1343883.00,approved
8363,675,2025-06-09,Micro loan,476871.00,approved
8364,2689,2025-11-13,POS loan,1044588.00,approved
8365,3704,2025-11-02,POS loan,312584.00,approved
8366,374,2025-09-20,POS loan,785317.00,approved
8367,886,2026-03-24,Cash loan,3424451.00,rejected
8368,4618,2024-08-23,Cash loan,2123409.00,rejected
8369,4758,2025-01-07,Micro loan,74639.00,rejected
8370,2434,2024-11-09,Micro loan,595745.00,rejected
8371,459,2024-01-10,Auto loan,9199045.00,approved
8372,65,2025-05-25,Micro loan,574553.00,approved
8373,3084,2024-08-26,Micro loan,581772.00,rejected
8374,2642,2026-01-07,POS loan,1193668.00,approved
8375,3880,2025-09-08,Micro loan,232402.00,approved
8376,254,2025-10-05,Cash loan,1800634.00,approved
8377,2033,2025-07-09,Auto loan,3198688.00,approved
8378,3890,2024-01-17,POS loan,1036982.00,approved
8379,1557,2026-04-20,Cash loan,516708.00,approved
8380,919,2025-06-02,Cash loan,1775578.00,approved
8381,3535,2025-12-10,Cash loan,1779347.00,rejected
8382,663,2025-04-30,Credit card,1982713.00,approved
8383,3272,2025-05-26,Cash loan,1588412.00,approved
8384,2445,2024-06-21,Cash loan,288474.00,approved
8385,4367,2024-02-08,Micro loan,68147.00,approved
8386,1246,2025-03-04,Micro loan,448801.00,approved
8387,966,2024-05-04,Credit card,116445.00,approved
8388,4392,2025-07-25,POS loan,59777.00,pending
8389,4970,2024-02-11,Credit card,1771283.00,rejected
8390,2015,2024-06-02,Micro loan,463784.00,approved
8391,2300,2024-12-23,POS loan,760607.00,approved
8392,2173,2026-03-03,Cash loan,2157885.00,rejected
8393,2405,2026-04-03,Cash loan,1622945.00,pending
8394,1159,2024-05-08,Cash loan,412549.00,rejected
8395,2677,2026-03-13,Cash loan,2131412.00,pending
8396,2147,2025-11-28,Micro loan,390338.00,approved
8397,1246,2025-01-09,POS loan,306441.00,rejected
8398,4176,2026-03-11,Micro loan,242013.00,approved
8399,3849,2024-02-10,Cash loan,1587666.00,approved
8400,3936,2024-11-09,Cash loan,2829866.00,approved
8401,3471,2024-06-04,Cash loan,3086310.00,approved
8402,4619,2025-06-10,Cash loan,2898006.00,approved
8403,2206,2025-05-06,Credit card,994108.00,pending
8404,4691,2025-12-09,Cash loan,3206359.00,approved
8405,2638,2025-01-19,Credit card,458009.00,approved
8406,3273,2025-07-01,Micro loan,97122.00,pending
8407,2116,2025-11-16,Cash loan,1685208.00,approved
8408,242,2024-03-29,Credit card,803176.00,rejected
8409,114,2024-01-13,Cash loan,218543.00,approved
8410,3975,2024-07-13,Credit card,1060171.00,approved
8411,743,2024-04-15,Credit card,1205635.00,approved
8412,637,2024-08-22,Cash loan,2337837.00,approved
8413,2779,2024-12-03,POS loan,239677.00,approved
8414,797,2025-03-13,Cash loan,2707246.00,approved
8415,3032,2026-04-22,Credit card,455269.00,approved
8416,2045,2024-11-28,Auto loan,16624853.00,approved
8417,3685,2024-01-15,Credit card,425732.00,approved
8418,3180,2025-01-01,Credit card,1327739.00,approved
8419,2655,2025-10-29,Credit card,676281.00,approved
8420,99,2026-01-18,Credit card,764781.00,rejected
8421,1276,2025-11-01,Credit card,393850.00,pending
8422,2737,2026-03-27,Cash loan,2579071.00,approved
8423,3491,2024-07-12,Micro loan,559180.00,rejected
8424,3922,2025-05-04,Cash loan,1571482.00,approved
8425,4439,2025-05-27,Cash loan,2501642.00,rejected
8426,4833,2024-12-09,Cash loan,2609618.00,rejected
8427,278,2024-07-01,Micro loan,265709.00,pending
8428,3421,2024-10-21,Credit card,872077.00,approved
8429,4860,2025-09-25,Credit card,125531.00,approved
8430,2614,2024-10-24,POS loan,1168528.00,rejected
8431,1396,2024-06-08,Cash loan,3201830.00,approved
8432,4632,2024-05-03,POS loan,1103556.00,rejected
8433,4640,2024-11-24,Micro loan,538835.00,pending
8434,2501,2024-08-05,Micro loan,181212.00,rejected
8435,4333,2024-06-02,Credit card,1024495.00,approved
8436,4256,2025-04-08,POS loan,142264.00,approved
8437,4542,2026-02-19,Cash loan,1643165.00,rejected
8438,1893,2024-04-21,Cash loan,2592753.00,rejected
8439,4762,2026-04-30,Credit card,526462.00,rejected
8440,4101,2025-01-20,Auto loan,5637043.00,approved
8441,4132,2025-05-12,Cash loan,1763215.00,approved
8442,3073,2024-06-02,Credit card,1671214.00,approved
8443,2356,2025-10-23,Auto loan,11140621.00,approved
8444,2114,2025-01-16,POS loan,1157506.00,approved
8445,1831,2025-06-28,Micro loan,581490.00,approved
8446,397,2025-12-10,POS loan,706546.00,rejected
8447,2731,2024-07-01,Cash loan,461823.00,pending
8448,3601,2026-02-04,Cash loan,227957.00,pending
8449,199,2026-02-15,Cash loan,369293.00,approved
8450,1095,2025-11-05,POS loan,255441.00,approved
8451,1416,2025-06-26,POS loan,320257.00,approved
8452,2506,2026-03-27,Micro loan,546247.00,rejected
8453,4134,2024-09-02,POS loan,128404.00,approved
8454,342,2024-05-31,Credit card,735000.00,approved
8455,3023,2025-10-22,POS loan,1191618.00,approved
8456,4130,2024-03-13,Cash loan,1843440.00,approved
8457,3815,2026-01-23,Cash loan,2119604.00,approved
8458,4552,2025-08-06,Cash loan,2306337.00,rejected
8459,1026,2024-04-26,POS loan,324918.00,approved
8460,2010,2025-02-16,Cash loan,2696061.00,approved
8461,4415,2025-06-01,Auto loan,6585593.00,approved
8462,4469,2025-05-19,Credit card,1378839.00,approved
8463,3702,2024-07-17,Cash loan,711372.00,approved
8464,3342,2024-06-28,Cash loan,3117056.00,approved
8465,3798,2024-06-13,Micro loan,328090.00,approved
8466,4178,2025-11-25,POS loan,493398.00,pending
8467,1045,2025-05-29,Micro loan,308505.00,pending
8468,2014,2026-02-23,Cash loan,369018.00,rejected
8469,2710,2024-01-18,Cash loan,382203.00,pending
8470,43,2024-12-27,Cash loan,2795072.00,approved
8471,2336,2024-12-22,Cash loan,2045053.00,approved
8472,3056,2024-01-13,Credit card,1953822.00,rejected
8473,3146,2026-03-07,Credit card,819269.00,approved
8474,1327,2025-03-12,Cash loan,1708216.00,approved
8475,2093,2024-03-29,Credit card,1241031.00,approved
8476,1457,2025-12-04,POS loan,117107.00,approved
8477,556,2024-08-10,POS loan,234398.00,approved
8478,4740,2025-08-04,Auto loan,5495784.00,approved
8479,1773,2025-08-23,Credit card,1597948.00,approved
8480,2295,2025-11-24,Credit card,788431.00,approved
8481,1316,2024-05-29,POS loan,55542.00,rejected
8482,3693,2026-04-12,Credit card,1000299.00,approved
8483,3662,2025-12-15,POS loan,655288.00,approved
8484,1041,2026-02-19,Cash loan,2053620.00,approved
8485,4008,2024-04-15,Cash loan,2858383.00,rejected
8486,4692,2025-09-18,Cash loan,1134320.00,rejected
8487,722,2024-06-28,Credit card,1323598.00,rejected
8488,958,2024-03-31,POS loan,951445.00,rejected
8489,23,2024-12-21,Cash loan,986849.00,rejected
8490,829,2025-11-01,Cash loan,738092.00,rejected
8491,3687,2024-10-04,Micro loan,324440.00,approved
8492,4049,2024-11-08,POS loan,732506.00,approved
8493,2973,2025-04-07,Cash loan,414233.00,approved
8494,1902,2024-09-17,Cash loan,1311054.00,approved
8495,2613,2025-11-12,Cash loan,2396984.00,approved
8496,516,2024-03-22,POS loan,606358.00,approved
8497,3062,2026-02-03,Micro loan,340547.00,approved
8498,3039,2024-08-08,Cash loan,866975.00,approved
8499,1252,2024-06-03,Auto loan,11421967.00,approved
8500,1870,2025-12-23,Cash loan,161998.00,approved
8501,3932,2025-10-24,Auto loan,14519829.00,rejected
8502,2371,2026-03-04,Credit card,1807554.00,approved
8503,4867,2025-03-10,Credit card,1927969.00,pending
8504,3684,2025-11-16,Micro loan,247147.00,rejected
8505,1336,2024-02-06,Cash loan,2459523.00,approved
8506,3233,2024-04-02,Cash loan,3020311.00,rejected
8507,3661,2025-03-19,Micro loan,70631.00,approved
8508,4246,2025-03-08,POS loan,770982.00,approved
8509,4553,2024-03-19,Credit card,1878253.00,pending
8510,4503,2024-12-28,Micro loan,517297.00,rejected
8511,875,2025-11-04,POS loan,218792.00,approved
8512,3279,2025-07-24,Credit card,1433699.00,approved
8513,2928,2024-12-19,Cash loan,1596196.00,rejected
8514,4786,2024-09-07,Micro loan,453782.00,approved
8515,1934,2024-02-20,POS loan,1184261.00,pending
8516,2130,2025-07-09,Credit card,1208831.00,approved
8517,3969,2026-02-28,Micro loan,546631.00,pending
8518,3528,2024-01-15,Cash loan,3314412.00,approved
8519,2996,2025-03-21,Micro loan,465636.00,approved
8520,987,2026-01-24,Auto loan,2442127.00,approved
8521,4176,2024-09-30,Credit card,815177.00,approved
8522,4976,2025-10-24,Micro loan,265167.00,approved
8523,4242,2024-04-13,Micro loan,292186.00,approved
8524,2344,2025-05-17,POS loan,885248.00,approved
8525,2166,2025-03-17,Cash loan,1541431.00,approved
8526,224,2024-04-26,Cash loan,856464.00,pending
8527,3630,2025-11-02,Auto loan,9646918.00,rejected
8528,66,2024-10-07,Cash loan,563021.00,rejected
8529,572,2024-07-13,POS loan,983786.00,rejected
8530,59,2025-07-31,Cash loan,2820324.00,approved
8531,3365,2026-01-01,Micro loan,140002.00,pending
8532,1849,2024-12-15,Auto loan,13150783.00,pending
8533,4009,2024-05-05,Micro loan,530445.00,approved
8534,931,2025-03-15,POS loan,655958.00,approved
8535,647,2026-04-06,POS loan,423228.00,approved
8536,2804,2024-07-19,Micro loan,406995.00,approved
8537,3876,2024-05-22,Credit card,1667049.00,approved
8538,4112,2025-09-03,Auto loan,5264086.00,approved
8539,2628,2025-08-12,POS loan,949778.00,approved
8540,4383,2025-09-04,Micro loan,240759.00,rejected
8541,2587,2024-01-18,Cash loan,2472270.00,rejected
8542,377,2024-06-22,POS loan,551115.00,approved
8543,2268,2026-01-02,POS loan,1048773.00,approved
8544,354,2025-01-03,Micro loan,552862.00,approved
8545,4088,2026-04-15,POS loan,461750.00,rejected
8546,2506,2025-04-28,POS loan,167434.00,approved
8547,1410,2025-03-17,Micro loan,41496.00,approved
8548,4370,2025-01-29,Credit card,1402320.00,approved
8549,4213,2025-06-18,Cash loan,2183486.00,approved
8550,2177,2025-04-03,Credit card,1592378.00,rejected
8551,3275,2024-11-26,Credit card,269513.00,approved
8552,2121,2024-12-27,Cash loan,3451772.00,approved
8553,1606,2024-05-06,Cash loan,2811167.00,approved
8554,4640,2024-04-25,Auto loan,15809623.00,approved
8555,2167,2024-05-11,Micro loan,374239.00,approved
8556,843,2025-01-03,Auto loan,8375362.00,approved
8557,2710,2025-11-26,Credit card,1786483.00,rejected
8558,1778,2025-04-14,Auto loan,2393210.00,approved
8559,3573,2025-06-03,Micro loan,240045.00,approved
8560,2186,2024-06-20,Cash loan,2347106.00,approved
8561,148,2024-10-23,Credit card,1917125.00,approved
8562,3175,2024-01-21,POS loan,77397.00,rejected
8563,4050,2025-02-12,Micro loan,311069.00,approved
8564,1045,2025-07-26,Cash loan,1054231.00,rejected
8565,430,2024-02-01,Credit card,483155.00,rejected
8566,1895,2025-06-17,POS loan,423739.00,approved
8567,4047,2024-01-26,Micro loan,449661.00,pending
8568,1293,2024-03-09,Credit card,839335.00,approved
8569,618,2026-03-30,POS loan,1080105.00,rejected
8570,1008,2025-05-06,POS loan,901430.00,approved
8571,3644,2025-07-05,Auto loan,12996569.00,rejected
8572,1808,2025-02-06,Cash loan,2358142.00,approved
8573,1965,2025-09-20,Auto loan,10987745.00,approved
8574,4792,2025-06-11,Credit card,535263.00,approved
8575,606,2025-08-23,POS loan,276396.00,approved
8576,1701,2024-01-11,Cash loan,964302.00,approved
8577,3016,2025-01-23,Cash loan,491930.00,approved
8578,4871,2025-02-17,Credit card,1539871.00,approved
8579,2509,2025-06-17,Cash loan,2440882.00,approved
8580,4393,2026-01-24,Cash loan,3017734.00,rejected
8581,797,2025-07-13,Micro loan,285828.00,approved
8582,149,2026-02-02,Auto loan,17208573.00,pending
8583,2676,2025-12-24,POS loan,374086.00,pending
